joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.553309,1.794514,18.0000,8.5473,,0,
2,RightKnee,5000,,0.300021,0.906785,18.0000,3.5207,,0,
