joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,2.646047,2.954679,4.5715,2.2647,,0,
2,RightKnee,4000,,1.017428,1.615716,0.9524,0.4266,,0,
