joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.073924,0.132515,3.5411,0.4731,,0,
2,RightKnee,2000,,0.317050,0.476766,5.8508,0.3537,,0,
