joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.077396,0.123998,4.1948,0.6532,,0,
2,RightKnee,2000,,0.278344,0.782660,8.4753,0.5422,,0,
