joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,2000,,0.075041,0.134170,3.5411,0.7439,,0,
2,RightKnee,2000,,0.166484,0.265501,1.9716,0.6499,,0,
