joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.523392,1.678965,18.0000,8.5493,,0,
2,RightKnee,5000,,0.407154,1.442909,18.0000,4.6532,,0,
