joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.557565,2.049997,18.0000,8.3833,,0,
2,RightKnee,5000,,0.493216,1.594984,18.0000,4.9960,,0,
