joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.391634,1.266983,18.0000,6.2401,,0,
2,RightKnee,5000,,0.629949,1.488155,18.0000,7.1050,,0,
