scenario_id,scenario,method_id,method,disturbed_joint,disturbance_torque,rmse_h,rmse_k,rmse_coord,rmse_bar_h,rmse_bar_k,eta_u_h_mean,eta_u_k_mean,eta_u_h_rms,eta_u_k_rms,eta_u_rate_rms,tau_rms,tau_rate_rms,sat_count,samples,eta_u_h_dom_freq,eta_u_h_dom_amp,eta_u_k_dom_freq,eta_u_k_dom_amp,tau_dom_freq,tau_dom_amp,rmse_h_vs_pd,rmse_k_vs_pd,rmse_h_pre,rmse_k_pre,rmse_coord_pre,eta_u_h_mean_pre,eta_u_k_mean_pre,rmse_h_during,rmse_k_during,rmse_coord_during,eta_u_h_mean_during,eta_u_k_mean_during,rmse_h_post,rmse_k_post,rmse_coord_post,eta_u_h_mean_post,eta_u_k_mean_post,delta_rmse_h_during,delta_rmse_k_during,delta_rmse_coord_during,disturbed_rmse_during,undisturbed_rmse_during,cross_ratio,t_error_peak,t_eta_u_peak,eta_lag_s,eta_disturbance_mean_ratio,S_coord_vs_pd,S_cross_vs_pd
S1_hip_pos,anti-phase hip + torque,eid_full,EID full,hip,12.0,0.039425149325004176,0.022184349966851466,0.047733703141981186,0.039312648477466364,0.021975906011543565,-0.0022353417914163123,0.01033168358094661,0.05402902691593958,0.06567145702961007,42.14015750053459,1.7983868604201578,59.01079762107825,0,2000,3.499999999999997,0.0018763831865436793,3.499999999999997,0.0022648421472077278,4.4999999999999964,0.24240828044054183,1.1219120081189689,4.176049253090416,0.01415762626985619,0.020521828211038297,0.03458962649358333,-0.002375400110936335,0.008352173499516214,0.09462594325428313,0.022686072203641206,0.07588052730704471,0.013066196884560474,0.00856997649366708,0.019806806168018727,0.018092991094211298,0.026760074054992748,-0.0005992835305761541,0.0062328026642129025,0.08046831698442694,0.0021642439926029093,0.04129090081346138,0.09462594325428313,0.022686072203641206,0.239744740432105,1.766,1.578,-0.18799999999999994,0.0013014346896923531,0.8211696607433817,2.0764600965569433
S1_hip_pos,anti-phase hip + torque,eid_ku_half,EID Ku 0.5x,hip,12.0,0.03945162218699586,0.022258154330730133,0.04780378412904144,0.03933909996203919,0.02204962344308643,-0.0011177614983022717,0.005166868022658612,0.027014510558476913,0.03283581232761116,21.070077975557947,1.7989070625283445,45.745178345398585,0,2000,3.499999999999997,0.0009384949216888157,3.499999999999997,0.0011331832758935299,4.4999999999999964,0.24230092223254798,1.122665339996368,4.189942410163346,0.014168195609140616,0.020583656492079022,0.03466186027930227,-0.0011878287568983425,0.004177002490596973,0.09468662089128486,0.0227549883320153,0.07588783754815087,0.006532887774597993,0.004286961230810597,0.01981335667427745,0.018149973283910888,0.02680066353238277,-0.0002992140683611766,0.0031163978924948973,0.08051842528214424,0.002171331839936279,0.0412259772688486,0.09468662089128486,0.0227549883320153,0.24031893965401518,1.766,1.578,-0.18799999999999994,0.0006506963616762387,0.8212487712664913,2.0814333100239897
S1_hip_pos,anti-phase hip + torque,eid_ku_neg,EID Ku -1x,hip,12.0,0.039531255157259984,0.022480568437403085,0.0480154628083532,0.03941867257642047,0.022271799431172957,0.002236067341177744,-0.01033990133205133,0.05402919248531513,0.06567246534694966,42.14021550435929,1.806607524363562,59.10034918281243,0,2000,3.499999999999997,0.0018787768843197433,3.499999999999997,0.00227090405802195,4.4999999999999964,0.2435118038372433,1.1249314363108045,4.231810315485622,0.014199917104861202,0.020769300301917606,0.0348787347679272,0.002376429338785259,-0.008359502840790636,0.09486867912669138,0.02296191448627952,0.07590970457440308,-0.013064485733758575,-0.008585804795405013,0.019832871695836085,0.018321122848581343,0.026922692326629062,0.000595844858721398,-0.0062327538020250615,0.08066876202183018,0.0021926141843619136,0.04103096980647587,0.09486867912669138,0.02296191448627952,0.24203893948618463,1.766,1.578,-0.18799999999999994,-0.0013012642536402593,0.8214854135140647,2.0963304502538334
S1_hip_pos,anti-phase hip + torque,eid_q_only,EID q-only,hip,12.0,0.06765438486216166,0.11690952720681566,0.15160329070110742,0.06404005767487639,0.11138282909727629,-0.006420861908155617,0.012833846388668108,0.05722252583869704,0.06599168952478514,42.13988540838391,2.0113510818535922,61.53494664625364,0,2000,1.249999999999999,0.002371795787196813,1.4999999999999987,0.0017211586461089823,4.999999999999996,0.2689700199298165,1.9252245857854673,22.007403620150665,0.08163808093033945,0.12740577643450512,0.2090421091056323,-0.029887627508121118,0.012603973021488447,0.11096652368017237,0.10515732297735447,0.08606432260645795,0.0028706287481130984,0.01022330937675709,0.05184143933995318,0.11018055148370613,0.06776896950346897,0.02153538893087432,0.010815091823142444,0.029328442749832928,-0.022248453457150652,-0.12297778649917436,0.11096652368017237,0.10515732297735447,0.9476490700964808,1.968,1.96,-0.008000000000000007,0.00028592373641920594,0.9313774311409239,8.207710734542259
S1_hip_pos,anti-phase hip + torque,eid_dq_only,EID dq-only,hip,12.0,0.04853239365793445,0.15700600758967842,0.1807671495067398,0.03740349306731009,0.017366273959108332,-0.000929056777192065,0.008322885241445406,0.005663936452986128,0.009130646280840236,0.15696321547064299,1.848916139229569,41.20914955332769,0,2000,1.249999999999999,0.0008075730690426399,3.499999999999997,0.0008720070933864258,4.4999999999999964,0.25778652329169016,1.3810746733953627,29.555286573882004,0.05833130237884786,0.10387985522269466,0.16212501800092083,-0.0020876754782555777,0.007779502796920598,0.08292167853381156,0.12674155798560885,0.0847880244480412,0.011708954584947496,0.007570435076175837,0.01879445517538848,0.15955177902121967,0.15788348861803514,-0.0006211090131902051,0.00606557366362677,0.024590376154963706,0.022861702762914188,-0.07733699355287962,0.08292167853381156,0.12674155798560885,1.5284490163079563,1.786,1.58,-0.20599999999999996,0.0011662490479451854,0.9175654906741214,13.238093925501502
S3_knee_pos,anti-phase knee + torque,pd,PD,knee,10.0,0.004372158939853367,0.044601087369008134,0.04329974888973481,0.30822396869405166,0.752131834761246,0.0,0.0,0.0,0.0,0.0,0.9207188317582835,22.011552598404514,0,2000,1.249999999999999,0.0,1.249999999999999,0.0,4.4999999999999964,0.12536290482224063,1.0,1.0,0.0011114966244495908,0.0016572058060124923,0.002754790514614527,0.0,0.0,0.009338092564055182,0.12268771346930593,0.11951906783920345,0.0,0.0,0.0059754131286693934,0.022883609944083515,0.020411205135113183,0.0,0.0,0.008226595939605591,0.12103050766329344,0.11676427732458892,0.12268771346930593,0.009338092564055182,0.07611269539546346,1.838,1.5,-0.3380000000000001,0.0,1.0,1.0
S3_knee_pos,anti-phase knee + torque,eid_full,EID full,knee,10.0,0.019871821742533026,0.061031329974919564,0.06999709844258066,0.019806796914976103,0.06046486376296653,-0.004131450110350064,0.017659422397312587,0.05379910331449528,0.06979575584604576,42.14054217734253,1.1597375764058386,52.29653036282107,0,2000,3.2499999999999973,0.001588664873549223,1.249999999999999,0.004722676709497854,4.4999999999999964,0.1816374228631671,4.545082193009087,1.3683821084893164,0.01415762626985619,0.020521828211038297,0.03458962649358333,-0.002375400110936335,0.008352173499516214,0.012415897888858064,0.15763606176864214,0.1596151696036678,-0.00038518260914616973,0.06386389325944643,0.01021531451041197,0.035697475143771244,0.03863429970334308,-0.00160831521518021,0.008148070620047031,-0.0017417283809981268,0.13711423355760385,0.12502554311008449,0.15763606176864214,0.012415897888858064,0.07876305554423528,1.848,1.788,-0.06000000000000005,0.007633255813390892,1.3354787021800418,1.0348215253053539
S3_knee_pos,anti-phase knee + torque,eid_ku_half,EID Ku 0.5x,knee,10.0,0.019891523750757673,0.06121429145054289,0.07018288076011261,0.019826499143742224,0.06064772508545782,-0.0020658939027632345,0.008831495712880106,0.026899605927022896,0.03489861577205384,21.07027071452012,1.1617535512101846,36.70437168413118,0,2000,3.2499999999999973,0.0007950008391533596,1.249999999999999,0.002361328824211896,4.4999999999999964,0.18175552367585465,4.549588435461771,1.3724842837145432,0.014168195609140616,0.020583656492079022,0.03466186027930227,-0.0011878287568983425,0.004177002490596973,0.01244774283388999,0.15809716842634888,0.16007023399244022,-0.00019141288151589025,0.031936203339260956,0.010236400274327631,0.03581532164090721,0.0387460507393769,-0.0008049137919146703,0.004076284708765835,-0.0017204527752506266,0.13751351193426986,0.12540837371313796,0.15809716842634888,0.01244774283388999,0.07873476139889812,1.848,1.788,-0.06000000000000005,0.003817136684835433,1.3392861648468746,1.0344497851483387
S3_knee_pos,anti-phase knee + torque,eid_ku_neg,EID Ku -1x,knee,10.0,0.01995111638933305,0.06176384600868826,0.07074132455560801,0.019886100971737652,0.06119698660989211,0.004132801559143269,-0.017673708192680115,0.05379973302515229,0.06980198294127335,42.1406034167982,1.1772938538894429,52.47271960434238,0,2000,3.2499999999999973,0.0015939874293033403,1.249999999999999,0.004722603126200175,4.4999999999999964,0.18373738525116687,4.563218461129908,1.3848058343888265,0.014199917104861202,0.020769300301917606,0.0348787347679272,0.002376429338785259,-0.008359502840790636,0.012543446988169879,0.1594813376342562,0.16143625946853377,0.00037572383600314996,-0.063897919117213,0.010299836205677567,0.03616922133364119,0.03908154127036258,0.0016143828029943827,-0.008166098752033616,-0.0016564701166913234,0.1387120373323386,0.12655752470060655,0.1594813376342562,0.012543446988169879,0.07865150351908998,1.848,1.788,-0.06000000000000005,-0.007637322713533469,1.3507155166715672,1.0333559087670654
S3_knee_pos,anti-phase knee + torque,eid_q_only,EID q-only,knee,10.0,0.07739647866266289,0.27834407684881707,0.336882861349895,0.07186589196373068,0.2653745436051813,-0.0269980229099169,0.02295436249356068,0.06004561928779387,0.07046665130072947,42.139903280642265,1.8846023506005039,55.99446523321031,0,2000,1.249999999999999,0.0017282757778156355,1.4999999999999987,0.0024621658742738158,1.9999999999999982,0.2467038498689797,17.7021191881141,6.240746431716583,0.08163808093033945,0.12740577643450512,0.2090421091056323,-0.029887627508121118,0.012603973021488447,0.0790164942735168,0.5299914907693836,0.5934756654332879,-0.030301918621728683,0.049634348807962546,0.05769331486740408,0.3936435411817276,0.44351117683365043,-0.02229973075616783,0.03391677489379177,-0.002621586656822647,0.40258571433487844,0.3844335563276556,0.5299914907693836,0.0790164942735168,0.14909011870890476,1.976,1.948,-0.028000000000000025,0.005932486452761171,4.9655312425271605,1.9588075016167534
