joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,4000,,0.020804,0.038830,3.0305,0.5281,,0,
2,RightKnee,4000,,0.003607,0.010205,0.7953,0.3119,,0,
