joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.543254,1.738951,18.0000,8.5488,,0,
2,RightKnee,5000,,0.387323,1.478639,18.0000,4.5660,,0,
