joint_id,name,samples,duration_s,q_rmse,q_max_abs_error,tau_cmd_abs_max,tau_mean_abs,eid_tau_limit,flags,warning
1,RightHipPitch,5000,,0.369968,1.010722,18.0000,7.6808,,0,
2,RightKnee,5000,,0.503362,1.519029,18.0000,4.9776,,0,
